,lon,lat,ele,sun,hum,pre,rai,N,cod
430,74.6666666667,-3.64527777778,2000,0,0,11,3,2,21140130
431,75.11,-3.37333333333,440,1,2,11,4,4,21145040
432,74.9433333333,-3.23055555556,1275,0,2,2,6,3,21145060
433,74.7027777778,-3.31083333333,1476,3,1,9,5,4,21145070
434,74.7027777778,-3.58972222222,1410,0,1,2,3,3,21145080
435,75.0625,-3.56583333333,290,0,0,11,4,2,21150030
436,74.9,-3.55,1260,0,0,6,3,2,21155020
437,74.9055555556,-3.53305555556,1456,1,2,6,3,4,21155040
438,74.685,-4.06777777778,450,0,0,6,4,2,21160030
439,74.8108333333,-3.74611111111,360,0,0,6,4,2,21160040
440,74.8427777778,-3.67166666667,800,0,0,6,4,2,21160050
441,74.6091666667,-3.93277777778,975,0,0,11,3,2,21160070
442,74.9008333333,-3.75361111111,322,0,0,6,4,2,21160080
443,74.7508333333,-3.65111111111,1320,0,0,6,4,2,21160130
444,74.7997222222,-3.62027777778,1310,0,0,6,4,2,21160160
445,74.7905555556,-3.70944444444,1080,0,0,6,4,2,21160170
446,74.6880555556,-3.83972222222,1195,0,0,6,3,2,21160180
447,74.95,-3.71666666667,320,0,0,11,4,2,21160190
448,74.5705555556,-3.89305555556,1620,0,0,6,3,2,21160200
449,74.9169444444,-3.7875,349,1,2,6,4,4,21165010
450,74.7733333333,-3.89611111111,400,5,2,6,3,4,21165030
451,74.7833333333,-4.25833333333,306,0,0,11,4,2,21170020
452,74.8566666667,-3.94694444444,280,0,0,6,4,2,21170030
453,74.8222222222,-3.91194444444,860,0,0,6,4,2,21170040
454,74.8833333333,-3.86666666667,360,0,0,6,4,2,21170050
455,75.2425,-4.2425,950,0,0,6,4,2,21180040
456,75.1055555556,-4.02916666667,450,0,0,11,4,2,21180120
457,74.8416666667,-4.05583333333,300,0,0,11,4,2,21180160
458,75.1044444444,-4.21694444444,1000,0,0,11,4,2,21180210
459,74.9666666667,-4.01666666667,330,0,0,11,4,2,21180240
460,74.9594444444,-4.1875,431,1,2,11,4,4,21185020
461,74.9811111111,-4.00888888889,360,1,2,11,4,4,21185030
462,74.7983333333,-4.2775,286,1,2,2,3,4,21185040
463,75.1044444444,-4.21694444444,650,0,2,11,4,3,21185080
464,74.4544444444,-4.34805555556,1635,0,0,11,3,2,21190030
465,74.4833333333,-3.98694444444,1900,0,0,2,3,2,21190090
466,74.6486111111,-4.30583333333,490,0,0,6,4,2,21190210
467,74.4886111111,-4.08138888889,1450,0,0,11,3,2,21190240
468,74.3111111111,-4.03083333333,2900,0,0,2,2,2,21190270
469,74.7127777778,-4.16083333333,328,0,0,11,4,2,21190290
470,74.6063888889,-4.23444444444,650,0,0,6,4,2,21190300
471,74.3297222222,-4.38777777778,1900,0,0,11,2,2,21190310
472,74.5094444444,-3.90583333333,1950,0,0,11,3,2,21190330
473,74.3597222222,-4.15222222222,2700,0,0,2,3,2,21190350
474,74.5833333333,-4.16083333333,1120,0,0,6,4,2,21190410
475,74.4872222222,-4.1925,950,5,2,11,3,4,21195060
476,74.3116666667,-4.31,2256,2,1,2,2,4,21195070
477,74.6366666667,-4.21222222222,319,0,2,11,4,3,21195080
478,74.2,-4.15,3200,0,0,11,5,2,21195100
479,74.4436111111,-3.96472222222,2050,0,1,2,3,3,21195110
480,74.3961111111,-4.39555555556,1460,5,1,11,2,4,21195120
481,74.0333333333,-4.58333333333,3047,0,0,11,5,2,21200080
482,73.9833333333,-4.7,2750,0,0,2,5,2,21200110
483,74.05,-4.55,3000,0,0,11,2,2,21200130
484,73.7341666667,-5.05777777778,2800,0,0,11,5,2,21200160
485,74.1333333333,-4.33333333333,3460,0,0,11,5,2,21200190
486,74.1833333333,-4.38333333333,3150,0,0,11,5,2,21200200
487,74.0666666667,-4.61666666667,2700,0,0,2,2,2,21200230
488,74.0166666667,-4.58333333333,3250,0,0,11,5,2,21200240
489,74.05,-5.06666666667,3062,0,0,11,5,2,21200260
490,73.7,-5.1,2670,0,0,11,5,2,21200270
491,74.0666666667,-4.75,2691,0,0,2,2,2,21200310
492,74.05,-4.61666666667,3125,0,0,11,2,2,21200320
493,74.15,-4.4,3056,0,0,11,5,2,21200340
494,74.0333333333,-4.63333333333,3000,0,0,11,2,2,21200400
495,73.6,-5.2,2700,0,0,2,5,2,21200430
496,74.25,-4.51666666667,2618,0,0,2,6,2,21200510
497,74.1166666667,-4.56666666667,2630,0,0,2,2,2,21200520
498,74.25,-4.86666666667,2725,0,0,2,4,2,21200550
499,74.3,-4.43333333333,2800,0,0,2,3,2,21200600
500,73.6966666667,-5.07916666667,2820,0,0,11,5,2,21200620
501,74.3166666667,-4.8,2610,0,0,2,4,2,21200690
502,74.0,-5.01666666667,2655,0,0,2,2,2,21200740
503,74.0333333333,-4.78333333333,2579,0,0,2,6,2,21200770
504,73.7802777778,-4.92916666667,2780,0,0,11,5,2,21200780
505,73.9,-4.98333333333,2700,0,0,11,5,2,21200800
506,74.0833333333,-4.48333333333,2880,0,0,11,5,2,21200850
507,74.0,-5.18333333333,3140,0,0,2,5,2,21200880
508,73.9333333333,-4.66666666667,3080,0,0,11,5,2,21201030
509,73.8644444444,-4.98277777778,2750,0,0,2,5,2,21201050
510,74.0333333333,-5.04305555556,3160,0,0,11,5,2,21201060
511,74.2666666667,-4.86666666667,2580,0,0,2,4,2,21201070
512,74.5422222222,-4.4425,567,0,0,11,4,2,21201090
513,74.65,-4.46666666667,490,0,0,2,4,2,21201100
514,74.0166666667,-4.63333333333,3045,0,0,11,6,2,21201120
515,74.1797222222,-4.80194444444,2555,0,0,2,6,2,21201140
516,73.9411111111,-5.18416666667,2950,0,0,2,6,2,21201180
517,73.9072222222,-5.21444444444,3100,0,0,2,5,2,21201190
518,74.1838888889,-4.34277777778,3320,0,0,2,5,2,21201200
519,74.1536111111,-4.86666666667,2575,0,0,2,6,2,21201210
520,73.8705555556,-4.78416666667,3100,0,0,11,5,2,21201220
521,74.0702777778,-4.70111111111,2520,0,0,2,4,2,21201230
522,74.1261111111,-4.48111111111,2800,0,0,2,5,2,21201240
523,73.9666666667,-4.87138888889,2600,0,0,2,5,2,21201250
524,74.2333333333,-4.81666666667,2550,0,0,2,6,2,21201270
525,74.1319444444,-4.39416666667,3050,0,0,11,5,2,21201300
526,74.2675,-4.46527777778,2650,0,0,2,3,2,21201310
527,74.2686111111,-4.50916666667,2640,0,0,2,3,2,21201320
528,74.1333333333,-4.81666666667,2550,0,0,2,4,2,21201360
529,73.8833333333,-5.05,2600,0,0,2,0,1,21201410
530,74.2,-4.6,2640,0,0,2,6,2,21201540
531,74.2263888889,-4.79666666667,2560,0,0,2,6,2,21201550
532,74.1333333333,-4.56666666667,2580,0,0,2,2,2,21201560
533,74.1547222222,-4.44638888889,3000,0,0,11,5,2,21201580
534,74.0727777778,-4.60694444444,2685,0,0,2,2,2,21201600
535,73.8905555556,-4.85027777778,2698,0,0,2,5,2,21201610
536,73.7969444444,-5.10944444444,2575,0,0,2,6,2,21201620
537,74.0655555556,-4.93305555556,2600,0,0,2,2,2,21201630
538,73.5908333333,-5.26361111111,2745,0,0,2,5,2,21201640
539,73.7572222222,-5.11583333333,2750,0,0,2,5,2,21201650
540,74.2833333333,-4.6,2607,0,0,2,4,2,21201660
541,74.2,-4.51666666667,2890,0,0,2,6,2,21201720
542,74.0666666667,-4.98333333333,2680,0,0,2,4,2,21201760
543,74.5,-4.68333333333,1050,0,0,2,4,2,21201800
544,74.3,-4.44944444444,2750,0,0,2,2,2,21201920
545,74.0666666667,-4.66666666667,2580,0,0,2,2,2,21201960
546,74.1666666667,-4.56666666667,2665,0,0,2,2,2,21201970
547,74.05,-4.56666666667,3316,0,0,11,5,2,21201980
548,74.0166666667,-4.76666666667,2800,0,0,2,2,2,21202020
549,74.0833333333,-4.51666666667,2985,0,0,11,5,2,21202040
550,74.1666666667,-4.53333333333,3000,0,0,2,2,2,21202050
551,74.15,-4.65,2900,0,0,2,2,2,21202070
552,74.0666666667,-4.76666666667,2500,0,0,2,2,2,21202080
553,74.2333333333,-4.58333333333,2572,0,0,2,3,2,21202110
554,74.15,-4.66666666667,2545,0,0,2,2,2,21202120
555,74.4047222222,-4.57305555556,1600,0,0,6,3,2,21202160
556,74.1833333333,-4.71666666667,2545,0,1,2,6,3,21205160
557,74.0666666667,-4.56666666667,2800,0,0,11,2,2,21205240
558,73.7333333333,-5.08333333333,2675,0,0,11,5,2,21205390
559,73.8666666667,-5.11666666667,2580,5,2,2,6,4,21205400
560,73.9833333333,-5.15,3100,3,0,2,5,3,21205410
